Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ak,10654818,1,"Tuesday, February 12, 2013 22:19:09 UTC",60.7278,-147.6469,1.6,7.60, 9,"Southern Alaska"
ak,10654814,1,"Tuesday, February 12, 2013 22:17:41 UTC",60.9869,-150.9654,1.9,50.40,19,"Kenai Peninsula, Alaska"
uw,60505941,1,"Tuesday, February 12, 2013 22:10:13 UTC",49.4537,-120.4872,2.2,0.00, 6,"British Columbia, Canada"
nc,71936170,3,"Tuesday, February 12, 2013 22:06:30 UTC",36.0802,-120.0322,1.7,7.90,38,"Central California"
nc,71936165,2,"Tuesday, February 12, 2013 22:02:42 UTC",37.3222,-122.1047,1.7,0.00,15,"San Francisco Bay area, California"
nc,71936160,2,"Tuesday, February 12, 2013 21:52:07 UTC",37.9148,-121.9512,1.0,0.00, 7,"San Francisco Bay area, California"
pr,13043002,0,"Tuesday, February 12, 2013 21:42:31 UTC",19.7234,-64.6956,3.4,49.00,11,"Virgin Islands region"
ak,10654800,1,"Tuesday, February 12, 2013 21:29:42 UTC",62.1040,-149.4414,1.6,35.30,14,"Central Alaska"
nn,00402949,9,"Tuesday, February 12, 2013 21:23:05 UTC",38.0288,-118.0387,1.0,7.20,12,"Nevada"
ci,11243506,2,"Tuesday, February 12, 2013 21:22:58 UTC",33.1965,-116.0390,1.6,9.10,73,"Southern California"
nc,71936130,0,"Tuesday, February 12, 2013 21:17:37 UTC",39.3317,-122.8460,2.0,1.30, 8,"Northern California"
us,a000g3z4,5,"Tuesday, February 12, 2013 21:11:07 UTC",27.1800,54.2800,4.0,14.10, 0,"southern Iran"
ak,10654789,1,"Tuesday, February 12, 2013 21:07:45 UTC",61.4630,-151.3352,1.8,66.50,12,"Southern Alaska"
ak,10654766,1,"Tuesday, February 12, 2013 20:37:14 UTC",63.3400,-145.9564,1.8,23.20, 6,"Central Alaska"
ci,11243442,2,"Tuesday, February 12, 2013 20:30:14 UTC",33.5797,-117.0838,1.3,0.00,10,"Southern California"
ak,10654758,1,"Tuesday, February 12, 2013 20:27:00 UTC",63.0712,-151.5430,1.4,13.10, 5,"Central Alaska"
us,c000f63w,6,"Tuesday, February 12, 2013 20:17:47 UTC",-60.4060,-31.9145,5.1,19.30,83,"Scotia Sea"
ak,10654755,1,"Tuesday, February 12, 2013 20:15:53 UTC",61.7872,-149.4324,1.4,41.10, 5,"Southern Alaska"
nc,71936105,2,"Tuesday, February 12, 2013 20:10:51 UTC",37.3912,-118.6763,1.1,13.50,26,"Central California"
nc,71936095,3,"Tuesday, February 12, 2013 20:08:40 UTC",37.3893,-118.6762,1.8,14.00,41,"Central California"
nc,71936100,2,"Tuesday, February 12, 2013 20:06:36 UTC",38.8053,-122.8162,1.0,3.80,27,"Northern California"
nc,71936090,1,"Tuesday, February 12, 2013 20:04:54 UTC",37.3915,-118.6760,1.6,13.40,24,"Central California"
ci,11243410,2,"Tuesday, February 12, 2013 19:58:13 UTC",34.0047,-117.1687,1.1,16.60,44,"Greater Los Angeles area, California"
nc,71936080,0,"Tuesday, February 12, 2013 19:43:40 UTC",38.7802,-122.6977,1.2,2.50,14,"Northern California"
ak,10654733,1,"Tuesday, February 12, 2013 19:43:19 UTC",62.3604,-149.7393,2.1,0.10,25,"Central Alaska"
nc,71936075,2,"Tuesday, February 12, 2013 19:30:01 UTC",37.6817,-119.4088,1.5,16.90,15,"Central California"
ci,11243394,3,"Tuesday, February 12, 2013 19:27:48 UTC",34.7812,-118.6295,3.0,9.50,107,"Southern California"
us,c000f622,7,"Tuesday, February 12, 2013 19:19:13 UTC",42.5482,70.8916,4.6,23.10,63,"central Kazakhstan"
nc,71936060,1,"Tuesday, February 12, 2013 19:02:08 UTC",38.8232,-122.7912,1.0,3.50,23,"Northern California"
ci,11243362,2,"Tuesday, February 12, 2013 19:00:30 UTC",33.6818,-116.7885,1.4,18.50,22,"Southern California"
nc,71936055,0,"Tuesday, February 12, 2013 18:52:41 UTC",38.7563,-122.7172,1.3,0.80,12,"Northern California"
ci,11243354,2,"Tuesday, February 12, 2013 18:48:02 UTC",35.0460,-118.3478,1.3,0.00,10,"Southern California"
nc,71936040,4,"Tuesday, February 12, 2013 18:24:15 UTC",37.3920,-118.6777,1.3,13.60,35,"Central California"
us,c000f61w,6,"Tuesday, February 12, 2013 18:23:52 UTC",51.5107,-178.9649,3.1,20.70, 0,"Andreanof Islands, Aleutian Islands, Alaska"
nn,00402642,9,"Tuesday, February 12, 2013 18:01:34 UTC",36.4977,-116.5894,1.0,4.70,16,"Central California"
ci,11243346,2,"Tuesday, February 12, 2013 17:59:14 UTC",36.5042,-116.5927,1.3,4.30,13,"Central California"
nn,00402636,9,"Tuesday, February 12, 2013 17:40:32 UTC",39.7395,-117.4332,2.0,0.00, 4,"Nevada"
us,c000f607,8,"Tuesday, February 12, 2013 17:37:24 UTC",37.3531,57.4975,4.1,23.80,30,"northeastern Iran"
ci,11243338,2,"Tuesday, February 12, 2013 17:11:21 UTC",33.5045,-116.4518,1.3,7.90,50,"Southern California"
us,c000f5zg,9,"Tuesday, February 12, 2013 17:00:18 UTC",38.4956,43.1435,4.4,12.40,67,"eastern Turkey"
ci,11243330,0,"Tuesday, February 12, 2013 16:59:20 UTC",35.1537,-118.4005,1.9,0.10,38,"Central California"
ak,10654678,2,"Tuesday, February 12, 2013 16:55:44 UTC",51.4556,-177.8493,2.0,19.40,18,"Andreanof Islands, Aleutian Islands, Alaska"
hv,60449297,1,"Tuesday, February 12, 2013 16:51:24 UTC",19.4140,-155.6500,2.4,2.70,12,"Island of Hawaii, Hawaii"
ci,11243314,2,"Tuesday, February 12, 2013 16:43:54 UTC",34.7112,-118.9918,1.2,15.80,15,"Southern California"
ak,10654664,1,"Tuesday, February 12, 2013 16:37:46 UTC",61.8148,-149.9220,2.1,20.50,30,"Southern Alaska"
ak,10654660,1,"Tuesday, February 12, 2013 16:30:10 UTC",63.5106,-148.9308,1.8,0.40,19,"Central Alaska"
ak,10654653,1,"Tuesday, February 12, 2013 15:51:28 UTC",62.8052,-151.8151,1.5,15.10,12,"Central Alaska"
uu,60013082,3,"Tuesday, February 12, 2013 15:43:59 UTC",44.6818,-110.4623,1.2,3.30,14,"Yellowstone National Park, Wyoming"
us,c000f5yn,E,"Tuesday, February 12, 2013 15:40:05 UTC",-10.6777,165.7539,5.0,10.20,65,"Santa Cruz Islands"
ak,10654647,1,"Tuesday, February 12, 2013 15:20:37 UTC",61.5680,-147.9087,1.4,32.00, 7,"Southern Alaska"
ak,10654641,1,"Tuesday, February 12, 2013 15:08:40 UTC",61.2319,-150.4695,2.1,44.70,27,"Southern Alaska"
nc,71935990,0,"Tuesday, February 12, 2013 14:47:14 UTC",36.9095,-121.0963,1.4,2.50,12,"Central California"
pr,13043001,0,"Tuesday, February 12, 2013 13:46:30 UTC",17.8682,-67.0235,2.1,12.00, 7,"Puerto Rico region"
us,2013lnal,3,"Tuesday, February 12, 2013 13:15:24 UTC",-7.7975,127.7507,4.1,125.00, 9,"Kepulauan Barat Daya, Indonesia"
ci,11243250,2,"Tuesday, February 12, 2013 12:55:03 UTC",33.4857,-116.4752,1.1,14.80,53,"Southern California"
ci,11243234,2,"Tuesday, February 12, 2013 12:49:23 UTC",33.4885,-116.4790,1.8,14.40,71,"Southern California"
us,c000f5xe,6,"Tuesday, February 12, 2013 12:27:00 UTC",37.4941,57.3896,4.3,10.30,42,"northeastern Iran"
uu,60013067,4,"Tuesday, February 12, 2013 12:26:31 UTC",37.9247,-112.4638,2.2,9.30,19,"Utah"
ak,10654625,1,"Tuesday, February 12, 2013 11:49:42 UTC",58.5814,-152.5862,2.6,74.70,23,"Kodiak Island region, Alaska"
ak,10654620,1,"Tuesday, February 12, 2013 11:38:09 UTC",64.6564,-147.8953,1.7,8.80,17,"Central Alaska"
ci,11243202,2,"Tuesday, February 12, 2013 11:06:02 UTC",33.5070,-116.4532,1.0,8.00,54,"Southern California"
ak,10654616,1,"Tuesday, February 12, 2013 10:57:29 UTC",63.3939,-151.4699,1.6,4.30, 9,"Central Alaska"
ci,11243194,2,"Tuesday, February 12, 2013 10:43:39 UTC",33.2575,-116.3158,1.3,13.50,54,"Southern California"
ak,10654610,1,"Tuesday, February 12, 2013 10:30:19 UTC",62.8927,-149.5180,1.1,74.90, 6,"Central Alaska"
ak,10654607,1,"Tuesday, February 12, 2013 10:14:58 UTC",60.3447,-152.1769,1.7,70.00,10,"Southern Alaska"
ci,11243186,2,"Tuesday, February 12, 2013 10:07:29 UTC",36.0447,-117.3543,1.3,7.30,21,"Central California"
nc,71935920,0,"Tuesday, February 12, 2013 09:41:18 UTC",38.8248,-122.8263,1.0,2.80,23,"Northern California"
ak,10654601,1,"Tuesday, February 12, 2013 09:34:02 UTC",60.8272,-151.6982,1.7,82.10,13,"Kenai Peninsula, Alaska"
nn,00402619,9,"Tuesday, February 12, 2013 09:22:02 UTC",38.5506,-119.6280,1.0,9.80,13,"Northern California"
ak,10654594,1,"Tuesday, February 12, 2013 09:08:48 UTC",62.7099,-151.8627,2.0,1.90,18,"Central Alaska"
ak,10654587,1,"Tuesday, February 12, 2013 08:53:37 UTC",59.9869,-152.6854,2.6,112.40,18,"Southern Alaska"
us,c000f5w2,4,"Tuesday, February 12, 2013 08:51:32 UTC",-3.2074,129.1016,4.3,10.00,24,"Seram, Indonesia"
ak,10654581,1,"Tuesday, February 12, 2013 08:38:51 UTC",63.0651,-150.8104,1.7,97.80,20,"Central Alaska"
ak,10654575,1,"Tuesday, February 12, 2013 08:20:55 UTC",60.7567,-150.5577,1.7,29.50, 6,"Kenai Peninsula, Alaska"
nc,71935890,0,"Tuesday, February 12, 2013 07:56:39 UTC",38.7468,-122.7002,1.0,1.80, 9,"Northern California"
ci,11243170,2,"Tuesday, February 12, 2013 07:49:08 UTC",36.5965,-117.0697,1.2,5.20,14,"Central California"
nc,71935885,2,"Tuesday, February 12, 2013 07:45:12 UTC",37.5128,-119.2180,1.0,17.60,14,"Central California"
ak,10654569,1,"Tuesday, February 12, 2013 07:40:42 UTC",63.5432,-147.5335,1.3,0.20, 8,"Central Alaska"
ak,10654562,1,"Tuesday, February 12, 2013 07:21:20 UTC",62.0603,-145.1054,1.7,17.90,11,"Central Alaska"
ak,10654559,1,"Tuesday, February 12, 2013 07:14:50 UTC",62.0639,-145.2827,1.8,17.30,14,"Central Alaska"
uw,60505871,2,"Tuesday, February 12, 2013 07:01:39 UTC",48.0210,-122.7865,1.1,15.40,23,"Puget Sound region, Washington"
nc,71935855,1,"Tuesday, February 12, 2013 06:56:41 UTC",38.8398,-122.8278,1.4,2.30,27,"Northern California"
uw,60505866,2,"Tuesday, February 12, 2013 06:51:35 UTC",48.0125,-122.7868,1.1,17.00,26,"Puget Sound region, Washington"
ak,10654548,1,"Tuesday, February 12, 2013 06:40:46 UTC",63.3990,-151.4516,2.1,0.10,13,"Central Alaska"
ak,10654546,1,"Tuesday, February 12, 2013 06:31:36 UTC",63.0453,-151.4555,1.3,0.00, 8,"Central Alaska"
uw,60505786,3,"Tuesday, February 12, 2013 05:53:56 UTC",45.2962,-121.7450,1.7,7.10,10,"Mount Hood area, Oregon"
ak,10654534,1,"Tuesday, February 12, 2013 05:50:22 UTC",63.5352,-149.5146,1.1,100.70, 4,"Central Alaska"
nc,71935825,0,"Tuesday, February 12, 2013 05:46:57 UTC",38.8288,-122.8548,1.0,2.00,18,"Northern California"
ak,10654528,1,"Tuesday, February 12, 2013 05:24:55 UTC",64.1457,-145.6067,1.4,20.90, 5,"Central Alaska"
nc,71935805,3,"Tuesday, February 12, 2013 05:19:49 UTC",36.5483,-121.1388,2.2,6.80,72,"Central California"
nc,71935790,2,"Tuesday, February 12, 2013 04:59:39 UTC",37.8568,-121.9667,1.2,6.50,12,"San Francisco Bay area, California"
uw,60505766,3,"Tuesday, February 12, 2013 04:30:36 UTC",47.8770,-121.6507,1.1,10.40,20,"Washington"
ci,11243138,2,"Tuesday, February 12, 2013 04:23:40 UTC",35.4350,-118.3175,1.4,11.60,19,"Central California"
ci,11243130,4,"Tuesday, February 12, 2013 04:23:40 UTC",35.4393,-118.3190,1.3,11.70,28,"Central California"
ci,11243122,2,"Tuesday, February 12, 2013 04:16:50 UTC",35.4400,-118.3155,1.5,11.10,44,"Central California"
hv,60449182,2,"Tuesday, February 12, 2013 04:10:33 UTC",19.4307,-155.3082,2.4,6.00,25,"Island of Hawaii, Hawaii"
ak,10654508,2,"Tuesday, February 12, 2013 04:00:31 UTC",60.2321,-152.2394,3.3,88.10,56,"Southern Alaska"
ci,11243114,2,"Tuesday, February 12, 2013 04:00:01 UTC",32.8395,-115.6042,1.3,10.10,11,"Southern California"
ci,11243106,2,"Tuesday, February 12, 2013 03:46:05 UTC",32.8335,-115.6028,1.6,9.40,20,"Southern California"
ak,10654502,1,"Tuesday, February 12, 2013 03:40:02 UTC",63.1175,-151.4364,1.7,0.10,16,"Central Alaska"
us,c000f5t3,7,"Tuesday, February 12, 2013 03:12:26 UTC",-11.1892,165.6585,4.9,1.00,71,"Santa Cruz Islands"
us,c000f5t0,B,"Tuesday, February 12, 2013 02:57:51 UTC",41.3075,129.0757,5.1,0.00,178,"North Korea"
us,c000f5sz,5,"Tuesday, February 12, 2013 02:55:17 UTC",32.7593,94.3939,4.6,38.10,50,"Xizang-Qinghai border region"
us,c000f5su,3,"Tuesday, February 12, 2013 02:37:31 UTC",-11.0655,165.6181,4.6,34.90,18,"Santa Cruz Islands"
uw,60505746,3,"Tuesday, February 12, 2013 02:29:03 UTC",47.8742,-121.6523,1.2,12.10,16,"Washington"
nc,71935735,0,"Tuesday, February 12, 2013 02:24:16 UTC",37.5592,-118.8492,1.1,9.70,13,"Central California"
nc,71935725,0,"Tuesday, February 12, 2013 02:20:04 UTC",38.7985,-122.7388,1.0,1.50,18,"Northern California"
ak,10654481,1,"Tuesday, February 12, 2013 02:16:30 UTC",60.7643,-150.3005,1.7,31.60, 6,"Kenai Peninsula, Alaska"
ak,10654471,1,"Tuesday, February 12, 2013 01:49:39 UTC",60.6754,-150.4963,2.6,39.40,34,"Kenai Peninsula, Alaska"
ak,10654466,1,"Tuesday, February 12, 2013 01:43:25 UTC",61.1233,-150.3396,1.6,22.90,13,"Southern Alaska"
ak,10654460,1,"Tuesday, February 12, 2013 01:37:11 UTC",63.7132,-149.3573,1.8,72.00, 4,"Central Alaska"
ci,11243082,2,"Tuesday, February 12, 2013 01:24:28 UTC",33.4872,-116.5882,1.0,11.40,54,"Southern California"
us,c000f5s1,9,"Tuesday, February 12, 2013 01:23:56 UTC",-18.1625,-177.9288,5.2,526.00,366,"Fiji region"
nc,71935700,2,"Tuesday, February 12, 2013 01:20:21 UTC",39.2338,-120.4760,1.0,6.40,14,"Northern California"
nc,71935685,1,"Tuesday, February 12, 2013 00:54:03 UTC",38.8342,-122.7987,1.7,2.40,29,"Northern California"
ci,11243066,2,"Tuesday, February 12, 2013 00:51:20 UTC",35.6617,-118.4643,1.3,9.70,26,"Central California"
ak,10654431,1,"Tuesday, February 12, 2013 00:45:36 UTC",57.0392,-154.9518,1.9,20.90, 8,"Kodiak Island region, Alaska"
ci,11243058,2,"Tuesday, February 12, 2013 00:26:55 UTC",35.0448,-117.6737,1.1,0.00,10,"Southern California"
pr,13043000,0,"Tuesday, February 12, 2013 00:06:29 UTC",18.3412,-64.2774,3.0,25.00, 6,"Virgin Islands region"
ak,10654414,1,"Tuesday, February 12, 2013 00:04:23 UTC",64.9879,-147.4431,1.0,1.60, 7,"Central Alaska"
nc,71935655,2,"Monday, February 11, 2013 23:50:36 UTC",37.7300,-119.4272,1.3,4.90,14,"Central California"
ak,10654411,1,"Monday, February 11, 2013 23:43:28 UTC",64.5090,-147.7920,1.1,14.60, 8,"Central Alaska"
ak,10654407,1,"Monday, February 11, 2013 23:39:50 UTC",63.2822,-151.1595,1.2,13.50, 6,"Central Alaska"
ak,10654405,1,"Monday, February 11, 2013 23:25:47 UTC",63.1566,-151.4038,1.4,5.30, 5,"Central Alaska"
nc,71935630,1,"Monday, February 11, 2013 23:08:20 UTC",38.8255,-122.7990,1.5,2.80,30,"Northern California"
us,a000g3ty,5,"Monday, February 11, 2013 23:03:18 UTC",-7.0835,105.1095,4.5,44.30,32,"Java, Indonesia"
ci,11243034,2,"Monday, February 11, 2013 22:54:17 UTC",33.4893,-116.5883,1.1,11.50,49,"Southern California"
ci,11243010,2,"Monday, February 11, 2013 22:05:20 UTC",33.7078,-116.8172,1.0,16.90,56,"Southern California"
uw,60505711,1,"Monday, February 11, 2013 22:00:19 UTC",44.4743,-122.4892,1.3,0.00, 6,"Oregon"
nc,71935615,3,"Monday, February 11, 2013 21:56:28 UTC",37.6838,-122.4300,1.1,0.00,12,"San Francisco Bay area, California"
nc,71936045,2,"Monday, February 11, 2013 21:43:34 UTC",40.4045,-122.0915,1.2,14.10,13,"Northern California"
ak,10654366,1,"Monday, February 11, 2013 21:28:55 UTC",60.3901,-141.1704,2.0,13.20, 4,"Southern Alaska"
nc,71935600,0,"Monday, February 11, 2013 21:25:18 UTC",38.8207,-122.7913,1.1,3.40,23,"Northern California"
ci,11242994,2,"Monday, February 11, 2013 21:19:54 UTC",34.4685,-116.5148,1.4,6.80,22,"Southern California"
ak,10654350,1,"Monday, February 11, 2013 20:37:50 UTC",61.5856,-151.5402,1.9,80.20, 9,"Southern Alaska"
nm,021213a,A,"Monday, February 11, 2013 20:37:27 UTC",36.2528,-89.4692,1.5,6.60,10,"Tennessee"
hv,60465891,8,"Monday, February 11, 2013 20:22:15 UTC",19.7612,-155.8338,2.0,14.20,14,"Island of Hawaii, Hawaii"
nc,71935570,4,"Monday, February 11, 2013 20:15:30 UTC",40.7490,-122.3142,1.8,4.40,20,"Northern California"
us,c000f5mb,7,"Monday, February 11, 2013 20:09:54 UTC",-11.0440,165.4951,5.8,2.20,168,"Santa Cruz Islands"
nn,00402555,9,"Monday, February 11, 2013 19:50:51 UTC",36.4006,-115.5843,1.3,16.00, 6,"Nevada"
ci,11242970,2,"Monday, February 11, 2013 19:49:33 UTC",33.4092,-116.3398,1.2,16.30,49,"Southern California"
ak,10654331,1,"Monday, February 11, 2013 19:47:48 UTC",63.4366,-151.3007,1.1,17.60, 5,"Central Alaska"
ci,11242962,2,"Monday, February 11, 2013 19:31:04 UTC",33.9743,-117.1333,1.1,16.40,23,"Greater Los Angeles area, California"
nm,021312a,A,"Monday, February 11, 2013 19:23:19 UTC",36.4215,-89.5250,1.6,8.40,18,"Tennessee"
us,c000f5ll,4,"Monday, February 11, 2013 19:13:01 UTC",38.5004,92.3687,5.3,14.10,128,"northern Qinghai, China"
ak,10654274,1,"Monday, February 11, 2013 18:20:58 UTC",61.4599,-146.6580,2.1,19.70,18,"Southern Alaska"
nc,71935520,0,"Monday, February 11, 2013 18:19:55 UTC",38.7877,-122.7635,1.2,1.30,20,"Northern California"
nc,71935620,2,"Monday, February 11, 2013 18:13:51 UTC",37.6338,-119.4233,1.3,16.50,17,"Central California"
ak,10654270,1,"Monday, February 11, 2013 18:10:41 UTC",63.2293,-150.6418,1.5,136.20, 8,"Central Alaska"
ci,11242946,2,"Monday, February 11, 2013 17:44:36 UTC",34.4518,-117.9025,1.3,9.80,21,"Southern California"
pr,13042000,0,"Monday, February 11, 2013 17:33:15 UTC",18.2154,-67.0475,1.8,30.00, 4,"Puerto Rico"
nc,71935460,0,"Monday, February 11, 2013 17:26:51 UTC",36.4955,-121.0763,1.4,3.30, 8,"Central California"
ci,11242938,2,"Monday, February 11, 2013 17:24:04 UTC",36.5003,-116.5793,2.6,5.00,15,"Central California"
ci,11242930,2,"Monday, February 11, 2013 17:09:58 UTC",34.2628,-116.3750,1.3,7.90,37,"Southern California"
nc,71935415,0,"Monday, February 11, 2013 16:10:03 UTC",38.7940,-122.8058,1.1,3.30,20,"Northern California"
ak,10654230,1,"Monday, February 11, 2013 15:49:59 UTC",60.1333,-147.5454,2.4,6.50,15,"Southern Alaska"
uu,60013002,4,"Monday, February 11, 2013 15:46:46 UTC",44.8023,-110.9193,1.1,6.60,17,"Yellowstone National Park, Wyoming"
nc,71935400,1,"Monday, February 11, 2013 15:06:55 UTC",38.8278,-122.8527,1.0,2.10,24,"Northern California"
ci,11242914,2,"Monday, February 11, 2013 15:00:59 UTC",33.9617,-118.1988,1.8,12.40,16,"Greater Los Angeles area, California"
ci,11242906,2,"Monday, February 11, 2013 14:37:24 UTC",35.4385,-118.3172,1.3,12.10,30,"Central California"
us,2013lmal,6,"Monday, February 11, 2013 14:09:35 UTC",-10.9401,165.0324,4.6,10.00,10,"Santa Cruz Islands"
ak,10654212,1,"Monday, February 11, 2013 13:56:14 UTC",62.6356,-150.1286,1.7,42.90, 7,"Central Alaska"
nc,71935375,3,"Monday, February 11, 2013 13:24:43 UTC",35.9662,-121.0343,2.4,11.60,77,"Central California"
nc,71935360,1,"Monday, February 11, 2013 12:56:14 UTC",38.7570,-122.7252,1.6,2.40,24,"Northern California"
us,c000f5h7,4,"Monday, February 11, 2013 12:51:00 UTC",-10.8487,165.7531,4.7,10.10,38,"Santa Cruz Islands"
hv,60465746,7,"Monday, February 11, 2013 12:34:24 UTC",19.3568,-155.2095,1.5,2.80,13,"Island of Hawaii, Hawaii"
ak,10654202,1,"Monday, February 11, 2013 12:25:18 UTC",63.5090,-147.9809,1.7,0.00,11,"Central Alaska"
nn,00402527,9,"Monday, February 11, 2013 12:12:53 UTC",36.4913,-116.5898,1.4,4.70,19,"Central California"
ak,10654195,1,"Monday, February 11, 2013 12:02:25 UTC",62.4223,-152.4297,1.5,3.70,10,"Central Alaska"
ak,10654194,1,"Monday, February 11, 2013 11:58:04 UTC",62.0718,-145.3010,1.6,20.00, 4,"Central Alaska"
us,c000f5gd,6,"Monday, February 11, 2013 11:38:19 UTC",-12.0887,165.8789,4.9,35.10,51,"Santa Cruz Islands"
ak,10654187,1,"Monday, February 11, 2013 11:24:52 UTC",63.2844,-152.2105,2.4,5.80,19,"Central Alaska"
ci,11242874,2,"Monday, February 11, 2013 11:21:38 UTC",32.3298,-115.3395,1.9,15.30,16,"Baja California, Mexico"
us,c000f5g5,5,"Monday, February 11, 2013 11:10:53 UTC",-44.8678,-81.4576,4.9,10.00,71,"West Chile Rise"
us,c000f5fv,9,"Monday, February 11, 2013 10:48:51 UTC",30.9859,78.3192,4.7,9.70,61,"Uttaranchal, India"
nc,71935345,0,"Monday, February 11, 2013 10:45:44 UTC",38.8155,-122.8193,1.4,2.60,23,"Northern California"
nc,71935335,0,"Monday, February 11, 2013 10:36:15 UTC",39.4342,-120.1757,1.2,9.10,13,"Northern California"
ci,11242858,2,"Monday, February 11, 2013 10:13:57 UTC",33.0697,-116.4560,1.2,8.00,58,"Southern California"
nc,71935320,1,"Monday, February 11, 2013 10:12:37 UTC",38.8148,-122.8230,1.2,3.00,23,"Northern California"
ak,10654172,1,"Monday, February 11, 2013 10:07:56 UTC",61.5083,-149.8998,1.5,35.10, 9,"Southern Alaska"
us,c000f5fa,A,"Monday, February 11, 2013 09:40:23 UTC",-11.0577,166.7359,5.7,34.30,275,"Santa Cruz Islands"
nc,71935285,1,"Monday, February 11, 2013 09:30:09 UTC",38.8275,-122.8062,1.6,1.00,22,"Northern California"
nc,71935280,0,"Monday, February 11, 2013 09:22:57 UTC",38.7890,-122.7377,1.3,2.50,21,"Northern California"
ak,10654155,1,"Monday, February 11, 2013 09:05:26 UTC",64.6642,-147.7281,1.6,4.70, 9,"Central Alaska"
ak,10654150,2,"Monday, February 11, 2013 08:40:26 UTC",57.6333,-142.8110,3.0,10.00,26,"Gulf of Alaska"
nc,71935245,0,"Monday, February 11, 2013 08:34:59 UTC",38.8120,-122.8200,1.1,2.80,20,"Northern California"
nc,71935240,1,"Monday, February 11, 2013 08:34:45 UTC",38.8373,-122.8273,1.1,2.40,25,"Northern California"
ci,11242850,2,"Monday, February 11, 2013 08:27:54 UTC",33.6787,-116.6552,1.0,20.30,74,"Southern California"
nc,71935215,5,"Monday, February 11, 2013 08:27:03 UTC",38.8150,-122.8208,2.9,3.00,84,"Northern California"
ak,10654140,1,"Monday, February 11, 2013 08:22:51 UTC",63.3304,-145.3781,1.1,27.00, 6,"Central Alaska"
ak,10654134,1,"Monday, February 11, 2013 08:13:14 UTC",61.6446,-149.9025,2.2,52.40,30,"Southern Alaska"
nc,71935210,3,"Monday, February 11, 2013 08:10:33 UTC",37.5610,-118.8485,2.3,10.30,44,"Central California"
ak,10654130,1,"Monday, February 11, 2013 08:00:08 UTC",62.2146,-149.6195,1.6,24.00, 9,"Central Alaska"
us,c000f5e8,7,"Monday, February 11, 2013 07:51:17 UTC",-10.9485,165.7922,5.0,10.10,34,"Santa Cruz Islands"
ci,11242810,2,"Monday, February 11, 2013 07:20:12 UTC",33.5210,-116.4292,1.0,10.60,67,"Southern California"
nm,021113a,A,"Monday, February 11, 2013 07:14:54 UTC",36.2843,-89.4665,2.2,6.10,21,"Tennessee"
nn,00402518,9,"Monday, February 11, 2013 06:36:30 UTC",36.4934,-116.5898,1.1,3.80,15,"Central California"
ak,10654114,1,"Monday, February 11, 2013 06:20:41 UTC",60.8932,-149.1479,1.4,24.00, 6,"Kenai Peninsula, Alaska"
us,c000f5df,8,"Monday, February 11, 2013 05:56:22 UTC",-11.5693,165.0675,4.8,10.10,38,"Santa Cruz Islands"
nn,00402516,9,"Monday, February 11, 2013 05:45:04 UTC",38.5539,-119.6207,1.5,11.00,12,"Northern California"
nc,71935180,0,"Monday, February 11, 2013 05:37:28 UTC",38.8093,-122.7860,1.0,1.00,16,"Northern California"
nn,00402515,9,"Monday, February 11, 2013 05:32:39 UTC",38.5564,-119.6245,1.3,6.00,14,"Northern California"
ci,11242778,2,"Monday, February 11, 2013 05:32:29 UTC",33.9933,-117.0438,1.4,9.60,91,"Greater Los Angeles area, California"
ak,10654107,1,"Monday, February 11, 2013 05:19:27 UTC",59.7569,-152.3108,1.4,21.00, 6,"Southern Alaska"
nc,71935170,1,"Monday, February 11, 2013 05:17:56 UTC",36.6182,-121.2252,1.9,4.90,26,"Central California"
nc,71935165,0,"Monday, February 11, 2013 04:51:02 UTC",36.4718,-121.0505,1.2,0.50,10,"Central California"
nc,71935155,0,"Monday, February 11, 2013 04:45:04 UTC",38.7643,-122.7120,1.3,2.70,14,"Northern California"
nc,71935150,0,"Monday, February 11, 2013 04:44:31 UTC",38.8147,-122.8145,1.1,3.20,21,"Northern California"
nc,71935140,1,"Monday, February 11, 2013 04:19:15 UTC",38.8120,-122.7860,1.6,3.50,34,"Northern California"
us,a000g3px,4,"Monday, February 11, 2013 03:45:42 UTC",38.5830,142.1640,4.7,37.00,37,"near the east coast of Honshu, Japan"
nc,71935120,0,"Monday, February 11, 2013 03:43:19 UTC",38.8452,-122.8280,1.1,2.70,15,"Northern California"
nc,71069639,3,"Monday, February 11, 2013 03:36:16 UTC",40.4522,-124.2205,1.4,13.50,10,"Northern California"
nc,71935115,2,"Monday, February 11, 2013 03:36:11 UTC",39.2418,-120.0995,1.0,8.20,23,"Northern California"
ak,10654084,1,"Monday, February 11, 2013 03:16:41 UTC",63.4183,-150.1624,1.9,121.90,14,"Central Alaska"
ci,11242746,2,"Monday, February 11, 2013 02:52:06 UTC",35.4557,-120.0117,1.3,3.00,17,"Central California"
ak,10654081,2,"Monday, February 11, 2013 02:48:58 UTC",52.8429,-166.8235,2.4,6.80,13,"Fox Islands, Aleutian Islands, Alaska"
nc,71935090,1,"Monday, February 11, 2013 02:31:27 UTC",38.8420,-122.8285,1.4,2.50,29,"Northern California"
ci,11242730,2,"Monday, February 11, 2013 02:00:10 UTC",36.0833,-117.8472,1.1,2.80,28,"Central California"
